Hospital Name,Category,ServiceCode,ServiceName,ServicePrice,State,plan_name,price
Murphy Medical Center,Psychology,HCPCS 90847,"Family psychotherapy, including patient, 50 min",-,NC,VA CCN COMMERICAL,118.47
Murphy Medical Center,Psychology,HCPCS 90846,"Family psychotherapy, not including patient, 50 min",-,NC,VA CCN COMMERICAL,118.47
Murphy Medical Center,Psychology,HCPCS 90853,Group psychotherapy,-,NC,VA CCN COMMERICAL,70.84
Murphy Medical Center,Psychology,HCPCS 90791,Psychiatric diagnostic evaluation,-,NC,VA CCN COMMERICAL,118.47
Murphy Medical Center,Psychology,HCPCS 90832,"Psychotherapy, 30 minutes with patient",-,NC,VA CCN COMMERICAL,118.47
Murphy Medical Center,Psychology,HCPCS 90834,"Psychotherapy, 45 minutes with patient",-,NC,VA CCN COMMERICAL,118.47
Murphy Medical Center,Psychology,HCPCS 90837,"Psychotherapy, 60 min",-,NC,VA CCN COMMERICAL,118.47
Murphy Medical Center,Blood,HCPCS 85008,Microscopic examination for white blood cells,-,NC,VA CCN COMMERICAL,3.43
Murphy Medical Center,Chemistry,HCPCS 82374,Carbon dioxide (bicarbonate) level,-,NC,VA CCN COMMERICAL,4.88
Murphy Medical Center,Chemistry,HCPCS 83020,Hemoglobin Measurement,-,NC,VA CCN COMMERICAL,12.87
Murphy Medical Center,Chemistry,HCPCS 83915,Nucleotidase 5' (enzyme) level,-,NC,VA CCN COMMERICAL,11.15
Murphy Medical Center,Chemistry,HCPCS 84060,Phosphatase (enzyme) level,-,NC,VA CCN COMMERICAL,7.64
Murphy Medical Center,Chemistry,HCPCS 84479,"Thyroid hormone, T3 measurement - Total",-,NC,VA CCN COMMERICAL,6.47
Murphy Medical Center,Immunology,HCPCS 86318,Covid-19 antibody test,-,NC,VA CCN COMMERICAL,18.09
Murphy Medical Center,Organ or Disease Oriented Panels,HCPCS 80055,Obstetric blood test panel,-,NC,VA CCN COMMERICAL,47.81
Murphy Medical Center,Cardiovascular,HCPCS 93041,Heart rhythm symptom-related tracing of 24-hour EKG monitoring up to 30 days,-,NC,VA CCN COMMERICAL,49.61
Murphy Medical Center,Cardiovascular,HCPCS 93660,Tilt table test to evaluate heart (for unexplained fainting),-,NC,VA CCN COMMERICAL,437.97
Murphy Medical Center,Sleep,HCPCS 95810,Sleep study,-,NC,VA CCN COMMERICAL,819.78
Murphy Medical Center,Abdomenal,HCPCS 52204,Biopsy of the bladder using an endoscope,-,NC,VA CCN COMMERICAL,1597.76
Murphy Medical Center,Abdomenal,HCPCS 47562,Cholecystectomy,-,NC,VA CCN COMMERICAL,4359.52
Murphy Medical Center,Abdomenal,HCPCS 47563,Cholecystectomy with cholangiography,-,NC,VA CCN COMMERICAL,4359.52
Murphy Medical Center,Abdomenal,HCPCS 52353,Crushing of stone in urinary duct (ureter) using an endoscope,-,NC,VA CCN COMMERICAL,3816.50
Murphy Medical Center,Abdomenal,HCPCS 52356,Crushing of stone in urinary duct (ureter) with stent using an endoscope,-,NC,VA CCN COMMERICAL,3816.50
Murphy Medical Center,Abdomenal,HCPCS 49505,Inguinal hernia repair (age over 5),-,NC,VA CCN COMMERICAL,2804.31
