Hospital Name,Category,ServiceCode,ServiceName,ServicePrice,State,plan_name,price
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Aetna Managed Care,550.00
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Aetna Wholehealth,461.25
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,"BCBS (PPO, State Health, Federal Employees, Blue Select)",440.00
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Blue Local Group,366.25
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Blue Local Individual,272.50
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Blue Value,397.50
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Cigna Managed Care,548.75
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Coventry Wellpath,700.00
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Coventry Firsthealth,1187.50
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Healthgram,875.00
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Humana Choicecare,1125.00
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Medcost,632.50
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,Medcost Ultra,535.00
Davie Medical Center,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$625.00,NC,UHC Managed Care,563.75
Davie Medical Center,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes","$1,250.00",NC,Aetna Managed Care,1100.00
Davie Medical Center,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes","$1,250.00",NC,Aetna Medicare,638.78
Davie Medical Center,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes","$1,250.00",NC,Aetna Wholehealth,922.50
