Hospital Name,Category,ServiceCode,ServiceName,ServicePrice,State,plan_name,price
North Alabama Medical Center,Speech,HCPCS 92523,Evaluation of Speech Sound Production and Language Comprehenson,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),14.72
North Alabama Medical Center,Speech,HCPCS 92507,Speech Therapy,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),14.72
North Alabama Medical Center,Speech,HCPCS 92526,Swallow Treatment,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),19.86
North Alabama Medical Center,Blood,HCPCS 85018,"Blood count, hemoglobin",-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),3.53
North Alabama Medical Center,Blood,HCPCS 85018,"Blood count, hemoglobin",-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),4.15
North Alabama Medical Center,Blood,HCPCS 85014,"Blood count, hemoglobin and hematocrit",-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),7.06
North Alabama Medical Center,Blood,HCPCS 85014,"Blood count, hemoglobin and hematocrit",-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),4.15
North Alabama Medical Center,Blood,HCPCS 82950,Blood glucose (sugar) level after receiving dose of glucose,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),5.24
North Alabama Medical Center,Blood,HCPCS 82950,Blood glucose (sugar) level after receiving dose of glucose,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),8.31
North Alabama Medical Center,Blood,HCPCS 82951,Blood glucose (sugar) tolerance test,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),13.61
North Alabama Medical Center,Blood,HCPCS 82951,Blood glucose (sugar) tolerance test,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),22.52
North Alabama Medical Center,Blood,HCPCS 85610,"Blood test, clotting time",-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),4.73
North Alabama Medical Center,Blood,HCPCS 85610,"Blood test, clotting time",-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),7.51
North Alabama Medical Center,Blood,HCPCS 85730,Coagulation assessment blood test,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),2.36
North Alabama Medical Center,Blood,HCPCS 85730,Coagulation assessment blood test,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),10.52
North Alabama Medical Center,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",-,AL,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),12.51
North Alabama Medical Center,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),7.42
North Alabama Medical Center,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),13.60
North Alabama Medical Center,Blood,HCPCS 85027,"Complete blood count, automated",-,AL,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),10.42
North Alabama Medical Center,Blood,HCPCS 85027,"Complete blood count, automated",-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),7.42
North Alabama Medical Center,Blood,HCPCS 85027,"Complete blood count, automated",-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),11.32
North Alabama Medical Center,Blood,HCPCS 85007,Microscopic examination for white blood cells with manual cell count,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),7.42
North Alabama Medical Center,Blood,HCPCS 85007,Microscopic examination for white blood cells with manual cell count,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),6.65
North Alabama Medical Center,Blood,HCPCS P9016,"Red Blood Cells, Leukocytes Reduced, Each Unit",-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),622.77
North Alabama Medical Center,Blood,HCPCS P9016,"Red Blood Cells, Leukocytes Reduced, Each Unit",-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),521.18
North Alabama Medical Center,Chemistry,HCPCS 82040,Albumin (protein) level,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),5.24
North Alabama Medical Center,Chemistry,HCPCS 82103,Alpha-1-antitrypsin; total,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),23.52
North Alabama Medical Center,Chemistry,HCPCS 82105,"Alpha-Fetoprotein (AFP) Level, Serum",-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),10.03
North Alabama Medical Center,Chemistry,HCPCS 82105,"Alpha-Fetoprotein (AFP) Level, Serum",-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),29.35
North Alabama Medical Center,Chemistry,HCPCS 82140,Ammonia level,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),13.61
North Alabama Medical Center,Chemistry,HCPCS 82140,Ammonia level,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),25.50
North Alabama Medical Center,Chemistry,HCPCS 82150,Amylase (enzyme) level,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),5.52
North Alabama Medical Center,Chemistry,HCPCS 82150,Amylase (enzyme) level,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),11.34
North Alabama Medical Center,Chemistry,HCPCS 82803,Arterial Blood Gases Measurement,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),12.41
North Alabama Medical Center,Chemistry,HCPCS 84439,Assay of free thyroxine,-,AL,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),14.52
North Alabama Medical Center,Chemistry,HCPCS 84439,Assay of free thyroxine,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),12.85
North Alabama Medical Center,Chemistry,HCPCS 84439,Assay of free thyroxine,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),15.79
North Alabama Medical Center,Chemistry,HCPCS 82248,Bilirubin level (Direct),-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),2.62
North Alabama Medical Center,Chemistry,HCPCS 82248,Bilirubin level (Direct),-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),8.79
North Alabama Medical Center,Chemistry,HCPCS 82247,Bilirubin level (Total),-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),5.24
North Alabama Medical Center,Chemistry,HCPCS 82247,Bilirubin level (Total),-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),8.79
North Alabama Medical Center,Chemistry,HCPCS 82565,Blood creatinine level,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),6.05
North Alabama Medical Center,Chemistry,HCPCS 82565,Blood creatinine level,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),8.96
North Alabama Medical Center,Chemistry,HCPCS 82947,Blood glucose (sugar) level,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),11.56
North Alabama Medical Center,Chemistry,HCPCS 84132,"Blood test panel for electrolytes (sodium potassium, chloride, carbon dioxide)",-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),4.50
North Alabama Medical Center,Chemistry,HCPCS 84132,"Blood test panel for electrolytes (sodium potassium, chloride, carbon dioxide)",-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),8.33
North Alabama Medical Center,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",-,AL,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),27.05
North Alabama Medical Center,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),10.83
North Alabama Medical Center,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),29.40
North Alabama Medical Center,Chemistry,HCPCS 82310,Calcium level,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),5.52
North Alabama Medical Center,Chemistry,HCPCS 82378,Carcinoembryonic antigen (CEA) protein level,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),33.18
North Alabama Medical Center,Chemistry,HCPCS 82465,Cholesterol level,-,AL,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),7.79
North Alabama Medical Center,Chemistry,HCPCS 82465,Cholesterol level,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),5.24
North Alabama Medical Center,Chemistry,HCPCS 82465,Cholesterol level,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),7.61
North Alabama Medical Center,Chemistry,HCPCS 82533,Cortisol Measurement,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),18.79
North Alabama Medical Center,Chemistry,HCPCS 82533,Cortisol Measurement,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),31.69
North Alabama Medical Center,Chemistry,HCPCS 84681,C-peptide (protein) level,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),6.80
North Alabama Medical Center,Chemistry,HCPCS 84681,C-peptide (protein) level,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),40.48
North Alabama Medical Center,Chemistry,HCPCS 82550,Creatine kinase Level (cardiac enzyme) - Total,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),5.52
North Alabama Medical Center,Chemistry,HCPCS 82550,Creatine kinase Level (cardiac enzyme) - Total,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),11.39
North Alabama Medical Center,Chemistry,HCPCS 82607,Cyanocobalamin (vitamin B-12) level,-,AL,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),24.28
North Alabama Medical Center,Chemistry,HCPCS 82607,Cyanocobalamin (vitamin B-12) level,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),15.99
North Alabama Medical Center,Chemistry,HCPCS 82607,Cyanocobalamin (vitamin B-12) level,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),26.39
North Alabama Medical Center,Chemistry,HCPCS 82626,Dehydroepiandrosterone (DHEA-S) hormone level,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),12.20
North Alabama Medical Center,Chemistry,HCPCS 82626,Dehydroepiandrosterone (DHEA-S) hormone level,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),44.22
North Alabama Medical Center,Chemistry,HCPCS 82652,"Dihydroxyvitamin D, 1, 25 level",-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),35.67
North Alabama Medical Center,Chemistry,HCPCS 82652,"Dihydroxyvitamin D, 1, 25 level",-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),67.38
North Alabama Medical Center,Chemistry,HCPCS 82728,Ferritin (blood protein) level,-,AL,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),24.39
North Alabama Medical Center,Chemistry,HCPCS 82728,Ferritin (blood protein) level,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),11.60
North Alabama Medical Center,Chemistry,HCPCS 82728,Ferritin (blood protein) level,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),23.85
North Alabama Medical Center,Chemistry,HCPCS 82746,Folic acid; serum,-,AL,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),26.31
North Alabama Medical Center,Chemistry,HCPCS 82746,Folic acid; serum,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),8.73
North Alabama Medical Center,Chemistry,HCPCS 82746,Folic acid; serum,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),25.73
North Alabama Medical Center,Chemistry,HCPCS 82784,Gammaglobulin Measurement,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),12.20
North Alabama Medical Center,Chemistry,HCPCS 82784,Gammaglobulin Measurement,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),16.28
North Alabama Medical Center,Chemistry,HCPCS 82977,Glutamyltransferase (liver enzyme) level,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),6.05
North Alabama Medical Center,Chemistry,HCPCS 82977,Glutamyltransferase (liver enzyme) level,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),12.60
North Alabama Medical Center,Chemistry,HCPCS 83036,Glycosylated hemoglobin test,-,AL,BCBST - (PAYING FOR STATE OF TENNESSEE) - (PPO),15.63
North Alabama Medical Center,Chemistry,HCPCS 83036,Glycosylated hemoglobin test,-,AL,BLUE CROSS BLUE SHIELD OF ALABAMA - (PPO),11.60
North Alabama Medical Center,Chemistry,HCPCS 83036,Glycosylated hemoglobin test,-,AL,BLUECROSS BLUESHIELD OF TENNESSEE - (PPO),16.99
