Hospital Name,Category,ServiceCode,ServiceName,ServicePrice,State,plan_name,price
St. Vincent's Blount,Abdomenal,MSDRG 343,Appendectomy (Inpatient),-,AL,Blue Cross 2367 200285,5723.00
St. Vincent's Blount,Abdomenal,MSDRG 343,Appendectomy (Inpatient),-,AL,Blue Cross 2367 200280,5723.00
St. Vincent's Blount,Abdomenal,MSDRG 343,Appendectomy (Inpatient),-,AL,Blue Cross 2367 200225,5723.00
St. Vincent's Blount,Abdomenal,MSDRG 343,Appendectomy (Inpatient),-,AL,Blue Cross 2367 200216,5723.00
St. Vincent's Blount,Abdomenal,MSDRG 343,Appendectomy (Inpatient),-,AL,Blue Cross 2367 200201,5723.00
St. Vincent's Blount,Abdomenal,MSDRG 343,Appendectomy (Inpatient),-,AL,Humana 2355 450400,13312.80
St. Vincent's Blount,Abdomenal,MSDRG 343,Appendectomy (Inpatient),-,AL,FIRST HEALTH and LIFE 2379 450461,7716.99
St. Vincent's Blount,Abdomenal,MSDRG 343,Appendectomy (Inpatient),-,AL,CIGNA PPO 2384 450420,13867.50
St. Vincent's Blount,Abdomenal,MSDRG 343,Appendectomy (Inpatient),-,AL,Aetna 2379 400403,7716.99
St. Vincent's Blount,Abdomenal,MSDRG 419,Laparoscopic cholecystectomy (Inpatient),-,AL,Blue Cross 2367 200285,5723.00
St. Vincent's Blount,Abdomenal,MSDRG 419,Laparoscopic cholecystectomy (Inpatient),-,AL,Blue Cross 2367 200280,5723.00
St. Vincent's Blount,Abdomenal,MSDRG 419,Laparoscopic cholecystectomy (Inpatient),-,AL,Blue Cross 2367 200225,5723.00
St. Vincent's Blount,Abdomenal,MSDRG 419,Laparoscopic cholecystectomy (Inpatient),-,AL,Blue Cross 2367 200216,5723.00
St. Vincent's Blount,Abdomenal,MSDRG 419,Laparoscopic cholecystectomy (Inpatient),-,AL,Blue Cross 2367 200201,5723.00
St. Vincent's Blount,Abdomenal,MSDRG 419,Laparoscopic cholecystectomy (Inpatient),-,AL,Humana 2355 450400,15782.40
St. Vincent's Blount,Abdomenal,MSDRG 419,Laparoscopic cholecystectomy (Inpatient),-,AL,FIRST HEALTH and LIFE 2379 450461,9148.53
St. Vincent's Blount,Abdomenal,MSDRG 419,Laparoscopic cholecystectomy (Inpatient),-,AL,CIGNA PPO 2384 450420,16440.00
St. Vincent's Blount,Abdomenal,MSDRG 419,Laparoscopic cholecystectomy (Inpatient),-,AL,Aetna 2379 400403,9148.53
St. Vincent's Blount,Cardiac,MSDRG 227,Cardiac defibrillator implant without cardiac catherization,-,AL,Blue Cross 2367 200285,9538.00
St. Vincent's Blount,Cardiac,MSDRG 227,Cardiac defibrillator implant without cardiac catherization,-,AL,Blue Cross 2367 200280,9538.00
St. Vincent's Blount,Cardiac,MSDRG 227,Cardiac defibrillator implant without cardiac catherization,-,AL,Blue Cross 2367 200225,9538.00
St. Vincent's Blount,Cardiac,MSDRG 227,Cardiac defibrillator implant without cardiac catherization,-,AL,Blue Cross 2367 200216,9538.00
St. Vincent's Blount,Cardiac,MSDRG 227,Cardiac defibrillator implant without cardiac catherization,-,AL,Blue Cross 2367 200201,9538.00
St. Vincent's Blount,Cardiac,MSDRG 227,Cardiac defibrillator implant without cardiac catherization,-,AL,Humana 2355 450400,63022.80
St. Vincent's Blount,Cardiac,MSDRG 227,Cardiac defibrillator implant without cardiac catherization,-,AL,FIRST HEALTH and LIFE 2379 450461,36532.22
St. Vincent's Blount,Cardiac,MSDRG 227,Cardiac defibrillator implant without cardiac catherization,-,AL,CIGNA PPO 2384 450420,65648.75
St. Vincent's Blount,Cardiac,MSDRG 227,Cardiac defibrillator implant without cardiac catherization,-,AL,Aetna 2379 400403,36532.22
St. Vincent's Blount,Cardiac,MSDRG 216,Cardiac valve procedure with cardiac catheterization (major complications),-,AL,Blue Cross 2367 200285,5723.00
St. Vincent's Blount,Cardiac,MSDRG 216,Cardiac valve procedure with cardiac catheterization (major complications),-,AL,Blue Cross 2367 200280,5723.00
St. Vincent's Blount,Cardiac,MSDRG 216,Cardiac valve procedure with cardiac catheterization (major complications),-,AL,Blue Cross 2367 200225,5723.00
St. Vincent's Blount,Cardiac,MSDRG 216,Cardiac valve procedure with cardiac catheterization (major complications),-,AL,Blue Cross 2367 200216,5723.00
St. Vincent's Blount,Cardiac,MSDRG 216,Cardiac valve procedure with cardiac catheterization (major complications),-,AL,Blue Cross 2367 200201,5723.00
St. Vincent's Blount,Cardiac,MSDRG 216,Cardiac valve procedure with cardiac catheterization (major complications),-,AL,Humana 2355 450400,125161.20
St. Vincent's Blount,Cardiac,MSDRG 216,Cardiac valve procedure with cardiac catheterization (major complications),-,AL,FIRST HEALTH and LIFE 2379 450461,72551.78
St. Vincent's Blount,Cardiac,MSDRG 216,Cardiac valve procedure with cardiac catheterization (major complications),-,AL,CIGNA PPO 2384 450420,130376.25
St. Vincent's Blount,Cardiac,MSDRG 216,Cardiac valve procedure with cardiac catheterization (major complications),-,AL,Aetna 2379 400403,72551.78
St. Vincent's Blount,Cardiac,MSDRG 234,Coronary bypass with cardiac catheterization,-,AL,Blue Cross 2367 200285,5723.00
St. Vincent's Blount,Cardiac,MSDRG 234,Coronary bypass with cardiac catheterization,-,AL,Blue Cross 2367 200280,5723.00
St. Vincent's Blount,Cardiac,MSDRG 234,Coronary bypass with cardiac catheterization,-,AL,Blue Cross 2367 200225,5723.00
St. Vincent's Blount,Cardiac,MSDRG 234,Coronary bypass with cardiac catheterization,-,AL,Blue Cross 2367 200216,5723.00
St. Vincent's Blount,Cardiac,MSDRG 234,Coronary bypass with cardiac catheterization,-,AL,Blue Cross 2367 200201,5723.00
St. Vincent's Blount,Cardiac,MSDRG 234,Coronary bypass with cardiac catheterization,-,AL,Humana 2355 450400,63808.80
St. Vincent's Blount,Cardiac,MSDRG 234,Coronary bypass with cardiac catheterization,-,AL,FIRST HEALTH and LIFE 2379 450461,36987.83
St. Vincent's Blount,Cardiac,MSDRG 234,Coronary bypass with cardiac catheterization,-,AL,CIGNA PPO 2384 450420,66467.50
St. Vincent's Blount,Cardiac,MSDRG 234,Coronary bypass with cardiac catheterization,-,AL,Aetna 2379 400403,36987.83
St. Vincent's Blount,Cardiac,MSDRG 236,Coronary bypass without cardiac catheterization,-,AL,Blue Cross 2367 200285,5723.00
St. Vincent's Blount,Cardiac,MSDRG 236,Coronary bypass without cardiac catheterization,-,AL,Blue Cross 2367 200280,5723.00
St. Vincent's Blount,Cardiac,MSDRG 236,Coronary bypass without cardiac catheterization,-,AL,Blue Cross 2367 200225,5723.00
St. Vincent's Blount,Cardiac,MSDRG 236,Coronary bypass without cardiac catheterization,-,AL,Blue Cross 2367 200216,5723.00
St. Vincent's Blount,Cardiac,MSDRG 236,Coronary bypass without cardiac catheterization,-,AL,Blue Cross 2367 200201,5723.00
St. Vincent's Blount,Cardiac,MSDRG 236,Coronary bypass without cardiac catheterization,-,AL,Humana 2355 450400,48969.60
St. Vincent's Blount,Cardiac,MSDRG 236,Coronary bypass without cardiac catheterization,-,AL,FIRST HEALTH and LIFE 2379 450461,28386.04
St. Vincent's Blount,Cardiac,MSDRG 236,Coronary bypass without cardiac catheterization,-,AL,CIGNA PPO 2384 450420,51010.00
St. Vincent's Blount,Cardiac,MSDRG 236,Coronary bypass without cardiac catheterization,-,AL,Aetna 2379 400403,28386.04
St. Vincent's Blount,Cardiac,MSDRG 247,Implant drug-eluting stent,-,AL,Blue Cross 2367 200285,9538.00
St. Vincent's Blount,Cardiac,MSDRG 247,Implant drug-eluting stent,-,AL,Blue Cross 2367 200280,9538.00
St. Vincent's Blount,Cardiac,MSDRG 247,Implant drug-eluting stent,-,AL,Blue Cross 2367 200225,9538.00
St. Vincent's Blount,Cardiac,MSDRG 247,Implant drug-eluting stent,-,AL,Blue Cross 2367 200216,9538.00
St. Vincent's Blount,Cardiac,MSDRG 247,Implant drug-eluting stent,-,AL,Blue Cross 2367 200201,9538.00
St. Vincent's Blount,Cardiac,MSDRG 247,Implant drug-eluting stent,-,AL,Humana 2355 450400,23858.40
St. Vincent's Blount,Cardiac,MSDRG 247,Implant drug-eluting stent,-,AL,FIRST HEALTH and LIFE 2379 450461,13829.92
St. Vincent's Blount,Cardiac,MSDRG 247,Implant drug-eluting stent,-,AL,CIGNA PPO 2384 450420,24852.50
St. Vincent's Blount,Cardiac,MSDRG 247,Implant drug-eluting stent,-,AL,Aetna 2379 400403,13829.92
St. Vincent's Blount,Cardiac,MSDRG 244,Implant Permanent Cardiac Pacemaker,-,AL,Blue Cross 2367 200285,9538.00
St. Vincent's Blount,Cardiac,MSDRG 244,Implant Permanent Cardiac Pacemaker,-,AL,Blue Cross 2367 200280,9538.00
St. Vincent's Blount,Cardiac,MSDRG 244,Implant Permanent Cardiac Pacemaker,-,AL,Blue Cross 2367 200225,9538.00
St. Vincent's Blount,Cardiac,MSDRG 244,Implant Permanent Cardiac Pacemaker,-,AL,Blue Cross 2367 200216,9538.00
St. Vincent's Blount,Cardiac,MSDRG 244,Implant Permanent Cardiac Pacemaker,-,AL,Blue Cross 2367 200201,9538.00
St. Vincent's Blount,Cardiac,MSDRG 244,Implant Permanent Cardiac Pacemaker,-,AL,Humana 2355 450400,24788.40
St. Vincent's Blount,Cardiac,MSDRG 244,Implant Permanent Cardiac Pacemaker,-,AL,FIRST HEALTH and LIFE 2379 450461,14369.01
St. Vincent's Blount,Cardiac,MSDRG 244,Implant Permanent Cardiac Pacemaker,-,AL,CIGNA PPO 2384 450420,25821.25
St. Vincent's Blount,Cardiac,MSDRG 244,Implant Permanent Cardiac Pacemaker,-,AL,Aetna 2379 400403,14369.01
St. Vincent's Blount,Female Reproductive,MSDRG 743,"Uterine and adnexa procedures, non-malignancy",-,AL,Blue Cross 2367 200285,5723.00
St. Vincent's Blount,Female Reproductive,MSDRG 743,"Uterine and adnexa procedures, non-malignancy",-,AL,Blue Cross 2367 200280,5723.00
St. Vincent's Blount,Female Reproductive,MSDRG 743,"Uterine and adnexa procedures, non-malignancy",-,AL,Blue Cross 2367 200225,5723.00
St. Vincent's Blount,Female Reproductive,MSDRG 743,"Uterine and adnexa procedures, non-malignancy",-,AL,Blue Cross 2367 200216,5723.00
St. Vincent's Blount,Female Reproductive,MSDRG 743,"Uterine and adnexa procedures, non-malignancy",-,AL,Blue Cross 2367 200201,5723.00
St. Vincent's Blount,Female Reproductive,MSDRG 743,"Uterine and adnexa procedures, non-malignancy",-,AL,Humana 2355 450400,13587.60
St. Vincent's Blount,Female Reproductive,MSDRG 743,"Uterine and adnexa procedures, non-malignancy",-,AL,FIRST HEALTH and LIFE 2379 450461,7876.28
St. Vincent's Blount,Female Reproductive,MSDRG 743,"Uterine and adnexa procedures, non-malignancy",-,AL,CIGNA PPO 2384 450420,14153.75
St. Vincent's Blount,Female Reproductive,MSDRG 743,"Uterine and adnexa procedures, non-malignancy",-,AL,Aetna 2379 400403,7876.28
St. Vincent's Blount,Musculoskeletal,MSDRG 455,Bi-lateral (combined anterior/posterior) spinal fusion,-,AL,Blue Cross 2367 200285,9538.00
St. Vincent's Blount,Musculoskeletal,MSDRG 455,Bi-lateral (combined anterior/posterior) spinal fusion,-,AL,Blue Cross 2367 200280,9538.00
St. Vincent's Blount,Musculoskeletal,MSDRG 455,Bi-lateral (combined anterior/posterior) spinal fusion,-,AL,Blue Cross 2367 200225,9538.00
St. Vincent's Blount,Musculoskeletal,MSDRG 455,Bi-lateral (combined anterior/posterior) spinal fusion,-,AL,Blue Cross 2367 200216,9538.00
St. Vincent's Blount,Musculoskeletal,MSDRG 455,Bi-lateral (combined anterior/posterior) spinal fusion,-,AL,Blue Cross 2367 200201,9538.00
St. Vincent's Blount,Musculoskeletal,MSDRG 455,Bi-lateral (combined anterior/posterior) spinal fusion,-,AL,Humana 2355 450400,57492.00
St. Vincent's Blount,Musculoskeletal,MSDRG 455,Bi-lateral (combined anterior/posterior) spinal fusion,-,AL,FIRST HEALTH and LIFE 2379 450461,33326.20
St. Vincent's Blount,Musculoskeletal,MSDRG 455,Bi-lateral (combined anterior/posterior) spinal fusion,-,AL,CIGNA PPO 2384 450420,59887.50
St. Vincent's Blount,Musculoskeletal,MSDRG 455,Bi-lateral (combined anterior/posterior) spinal fusion,-,AL,Aetna 2379 400403,33326.20
St. Vincent's Blount,Musculoskeletal,MSDRG 470,Joint replacement (hip or knee),-,AL,Blue Cross 2367 200285,9538.00
St. Vincent's Blount,Musculoskeletal,MSDRG 470,Joint replacement (hip or knee),-,AL,Blue Cross 2367 200280,9538.00
St. Vincent's Blount,Musculoskeletal,MSDRG 470,Joint replacement (hip or knee),-,AL,Blue Cross 2367 200225,9538.00
St. Vincent's Blount,Musculoskeletal,MSDRG 470,Joint replacement (hip or knee),-,AL,Blue Cross 2367 200216,9538.00
St. Vincent's Blount,Musculoskeletal,MSDRG 470,Joint replacement (hip or knee),-,AL,Blue Cross 2367 200201,9538.00
St. Vincent's Blount,Musculoskeletal,MSDRG 470,Joint replacement (hip or knee),-,AL,Humana 2355 450400,22798.80
St. Vincent's Blount,Musculoskeletal,MSDRG 470,Joint replacement (hip or knee),-,AL,FIRST HEALTH and LIFE 2379 450461,13215.70
St. Vincent's Blount,Musculoskeletal,MSDRG 470,Joint replacement (hip or knee),-,AL,CIGNA PPO 2384 450420,23748.75
St. Vincent's Blount,Musculoskeletal,MSDRG 470,Joint replacement (hip or knee),-,AL,Aetna 2379 400403,13215.70
St. Vincent's Blount,Musculoskeletal,MSDRG 473,Spinal fusion (cervical),-,AL,Blue Cross 2367 200285,9538.00
