Hospital Name,Category,ServiceCode,ServiceName,ServicePrice,State
Encompass Health Rehabilitation Hospital of Pearland,Blood,HCPCS 85610,"Blood test, clotting time",$13.50,TX
Encompass Health Rehabilitation Hospital of Pearland,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$15.00,TX
Encompass Health Rehabilitation Hospital of Pearland,Blood,HCPCS 85027,"Complete blood count, automated",$15.00,TX
Encompass Health Rehabilitation Hospital of Pearland,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$20.25,TX
Encompass Health Rehabilitation Hospital of Pearland,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$13.50,TX
Encompass Health Rehabilitation Hospital of Pearland,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$15.00,TX
Encompass Health Rehabilitation Hospital of Pearland,Organ or Disease Oriented Panels,HCPCS 80061,"Blood test, lipids (cholesterol and triglycerides)",$26.25,TX
Encompass Health Rehabilitation Hospital of Pearland,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,TX
Encompass Health Rehabilitation Hospital of Pearland,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$13.50,TX
Encompass Health Rehabilitation Hospital of Pearland,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,TX
Encompass Health Rehabilitation Hospital of Pearland,Urinalysis,HCPCS 81003,"Urinalysis, Automated Test",$7.50,TX
Encompass Health Rehabilitation Hospital of Pearland,Urinalysis,HCPCS 81001,"Urinalysis with Examination, using Microscope",$11.25,TX
Encompass Health Rehabilitation Hospital of Pearland,Cardiovascular,HCPCS 93000,"Electrocardiogram, routine, with interpretation and report",$124.50,TX
Encompass Health Rehabilitation Hospital of Pearland,CT Scan,HCPCS 70450,"CT scan, head or brain, without contrast",$813.00,TX
Encompass Health Rehabilitation Hospital of Pearland,CT Scan,HCPCS 74177,CT scan of abdomen & pelvis with contrast material,"$1,419.75",TX
Encompass Health Rehabilitation Hospital of Pearland,CT Scan,HCPCS 72193,"CT scan, pelvis, with contrast","$1,011.00",TX
Encompass Health Rehabilitation Hospital of Pearland,MRI,HCPCS 72148,MRI lumbar spine without contrast material,"$1,074.75",TX
Encompass Health Rehabilitation Hospital of Pearland,MRI,HCPCS 70553,MRI scan of brain before and after contrast,"$1,419.75",TX
Encompass Health Rehabilitation Hospital of Pearland,MRI,HCPCS 73721,MRI scan of leg joint,"$1,069.50",TX
Encompass Health Rehabilitation Hospital of Pearland,Ultrasound,HCPCS 76700,"Ultrasound of abdomen, complete",$195.75,TX
Encompass Health Rehabilitation Hospital of Pearland,Ultrasound,HCPCS 76830,"Ultrasound, transvaginal",$202.50,TX
Encompass Health Rehabilitation Hospital of Pearland,Spine,HCPCS 72110,"X-ray, lower back, minimum four views",$191.25,TX
