Hospital Name,Category,ServiceCode,ServiceName,ServicePrice,State
Encompass Health Rehabilitation Hospital of Humble,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$17.25,TX
Encompass Health Rehabilitation Hospital of Humble,Blood,HCPCS 85027,"Complete blood count, automated",$16.50,TX
Encompass Health Rehabilitation Hospital of Humble,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$22.50,TX
Encompass Health Rehabilitation Hospital of Humble,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$26.25,TX
Encompass Health Rehabilitation Hospital of Humble,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$25.97,TX
Encompass Health Rehabilitation Hospital of Humble,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$21.75,TX
Encompass Health Rehabilitation Hospital of Humble,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,TX
Encompass Health Rehabilitation Hospital of Humble,Urinalysis,HCPCS 81003,"Urinalysis, Automated Test",$16.50,TX
Encompass Health Rehabilitation Hospital of Humble,Urinalysis,HCPCS 81001,"Urinalysis with Examination, using Microscope",$20.25,TX
Encompass Health Rehabilitation Hospital of Humble,Cardiovascular,HCPCS 93000,"Electrocardiogram, routine, with interpretation and report",$124.50,TX
Encompass Health Rehabilitation Hospital of Humble,CT Scan,HCPCS 70450,"CT scan, head or brain, without contrast","$1,008.75",TX
Encompass Health Rehabilitation Hospital of Humble,CT Scan,HCPCS 74177,CT scan of abdomen & pelvis with contrast material,"$1,614.75",TX
Encompass Health Rehabilitation Hospital of Humble,CT Scan,HCPCS 72193,"CT scan, pelvis, with contrast","$1,206.75",TX
Encompass Health Rehabilitation Hospital of Humble,MRI,HCPCS 72148,MRI lumbar spine without contrast material,"$1,270.50",TX
Encompass Health Rehabilitation Hospital of Humble,MRI,HCPCS 70553,MRI scan of brain before and after contrast,"$1,614.75",TX
Encompass Health Rehabilitation Hospital of Humble,MRI,HCPCS 73721,MRI scan of leg joint,"$1,069.50",TX
Encompass Health Rehabilitation Hospital of Humble,Ultrasound,HCPCS 76700,"Ultrasound of abdomen, complete",$416.25,TX
Encompass Health Rehabilitation Hospital of Humble,Ultrasound,HCPCS 76830,"Ultrasound, transvaginal",$202.50,TX
Encompass Health Rehabilitation Hospital of Humble,Spine,HCPCS 72110,"X-ray, lower back, minimum four views",$307.50,TX
