Hospital Name,Category,ServiceCode,ServiceName,ServicePrice,State,plan_name,price
Kaweah Delta,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$147.04,CA,Aetna,122.53
Kaweah Delta,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$147.04,CA,Blue Cross,137.69
Kaweah Delta,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$147.04,CA,Blue Shield,122.53
Kaweah Delta,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$147.04,CA,Cigna,202.18
Kaweah Delta,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$147.04,CA,Cigna PPO,206.24
Kaweah Delta,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$147.04,CA,Health Net,208.31
Kaweah Delta,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$147.04,CA,Multiplan,220.56
Kaweah Delta,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$147.04,CA,PHCS/CCN,210.83
Kaweah Delta,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$147.04,CA,United Healthcare,122.53
Kaweah Delta,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$147.04,CA,Medicare Advantage,114.58
Kaweah Delta,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes",$293.13,CA,Aetna,244.28
Kaweah Delta,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes",$293.13,CA,Blue Cross,306.10
Kaweah Delta,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes",$293.13,CA,Blue Shield,244.28
Kaweah Delta,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes",$293.13,CA,Cigna,403.05
Kaweah Delta,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes",$293.13,CA,Cigna PPO,410.33
Kaweah Delta,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes",$293.13,CA,Health Net,415.27
Kaweah Delta,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes",$293.13,CA,Multiplan,439.69
Kaweah Delta,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes",$293.13,CA,PHCS/CCN,419.45
