Hospital Name,Category,ServiceCode,ServiceName,ServicePrice,State,plan_name,price
Orchard Hospital,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$396.90,CA,AETNA,463.05
Orchard Hospital,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$396.90,CA,BLUE CROSS,529.20
Orchard Hospital,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$396.90,CA,BLUE SHIELD,517.95
Orchard Hospital,Emergency Care,HCPCS 99292,"Emergency Critical Care, Each Additional 30 Minutes",$396.90,CA,UNITED HEALTHCARE,595.35
Orchard Hospital,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes","$1,028.16",CA,AETNA,1199.52
Orchard Hospital,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes","$1,028.16",CA,BLUE CROSS,1370.88
Orchard Hospital,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes","$1,028.16",CA,BLUE SHIELD,1341.75
Orchard Hospital,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes","$1,028.16",CA,UNITED HEALTHCARE,1542.24
Orchard Hospital,Emergency Care,HCPCS 99281,Emergency Level 1,$244.44,CA,AETNA,285.18
Orchard Hospital,Emergency Care,HCPCS 99281,Emergency Level 1,$244.44,CA,BLUE CROSS,325.92
Orchard Hospital,Emergency Care,HCPCS 99281,Emergency Level 1,$244.44,CA,BLUE SHIELD,318.99
Orchard Hospital,Emergency Care,HCPCS 99281,Emergency Level 1,$244.44,CA,UNITED HEALTHCARE,366.66
Orchard Hospital,Emergency Care,HCPCS 99282,Emergency Level 2,$366.66,CA,AETNA,427.77
Orchard Hospital,Emergency Care,HCPCS 99282,Emergency Level 2,$366.66,CA,BLUE CROSS,488.88
Orchard Hospital,Emergency Care,HCPCS 99282,Emergency Level 2,$366.66,CA,BLUE SHIELD,478.49
Orchard Hospital,Emergency Care,HCPCS 99282,Emergency Level 2,$366.66,CA,UNITED HEALTHCARE,549.99
Orchard Hospital,Emergency Care,HCPCS 99283,Emergency Level 3,$595.35,CA,AETNA,694.58
Orchard Hospital,Emergency Care,HCPCS 99283,Emergency Level 3,$595.35,CA,BLUE CROSS,793.80
Orchard Hospital,Emergency Care,HCPCS 99283,Emergency Level 3,$595.35,CA,BLUE SHIELD,776.93
Orchard Hospital,Emergency Care,HCPCS 99283,Emergency Level 3,$595.35,CA,UNITED HEALTHCARE,893.03
Orchard Hospital,Emergency Care,HCPCS 99284,Emergency Level 4,$859.95,CA,AETNA,1003.28
Orchard Hospital,Emergency Care,HCPCS 99284,Emergency Level 4,$859.95,CA,BLUE CROSS,1146.60
Orchard Hospital,Emergency Care,HCPCS 99284,Emergency Level 4,$859.95,CA,BLUE SHIELD,1122.23
Orchard Hospital,Emergency Care,HCPCS 99284,Emergency Level 4,$859.95,CA,UNITED HEALTHCARE,1289.93
Orchard Hospital,Emergency Care,HCPCS 99285,Emergency Level 5,"$1,040.13",CA,AETNA,1213.49
