Hospital Name,Category,ServiceCode,ServiceName,ServicePrice,State,plan_name,price
Estes Park Health,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes","$1,307.72",CO,ANTHEM COMMERCIAL,224.17
Estes Park Health,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes","$1,307.72",CO,CIGNA COMMERCIAL,445.97
Estes Park Health,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes","$1,307.72",CO,HUMANA Health Maintenance Organization (HMO) Medicare Risk,231.26
Estes Park Health,Emergency Care,HCPCS 99291,"Emergency Critical Care, First 30 Minutes","$1,307.72",CO,UNITED HEALTHCARE COMMERCIAL,2911.75
Estes Park Health,Emergency Care,HCPCS 99281,Emergency Level 1,"$1,196.50",CO,AETNA COMMERCIAL,689.70
Estes Park Health,Emergency Care,HCPCS 99281,Emergency Level 1,"$1,196.50",CO,ANTHEM COMMERCIAL,891.90
Estes Park Health,Emergency Care,HCPCS 99281,Emergency Level 1,"$1,196.50",CO,ANTHEM PATHWAY,744.65
Estes Park Health,Emergency Care,HCPCS 99281,Emergency Level 1,"$1,196.50",CO,CIGNA COMMERCIAL,498.75
Estes Park Health,Emergency Care,HCPCS 99281,Emergency Level 1,"$1,196.50",CO,CIGNA LOCALPLUS,215.68
Estes Park Health,Emergency Care,HCPCS 99281,Emergency Level 1,"$1,196.50",CO,HUMANA Health Maintenance Organization (HMO) Medicare Risk,797.53
Estes Park Health,Emergency Care,HCPCS 99281,Emergency Level 1,"$1,196.50",CO,HUMANA Preferred Provider Organization (PPO),527.56
Estes Park Health,Emergency Care,HCPCS 99281,Emergency Level 1,"$1,196.50",CO,KAISER COMMERCIAL,901.03
Estes Park Health,Emergency Care,HCPCS 99281,Emergency Level 1,"$1,196.50",CO,ROCKY MOUNTAIN HEALTH PLAN COMMERCIAL,130.88
Estes Park Health,Emergency Care,HCPCS 99281,Emergency Level 1,"$1,196.50",CO,UNITED HEALTHCARE COMMERCIAL,2079.26
Estes Park Health,Emergency Care,HCPCS 99282,Emergency Level 2,"$1,196.50",CO,AETNA COMMERCIAL,689.70
Estes Park Health,Emergency Care,HCPCS 99282,Emergency Level 2,"$1,196.50",CO,ANTHEM COMMERCIAL,891.90
Estes Park Health,Emergency Care,HCPCS 99282,Emergency Level 2,"$1,196.50",CO,ANTHEM PATHWAY,744.65
