Hospital Name,Category,ServiceCode,ServiceName,ServicePrice,State,plan_name,price
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85610,"Blood test, clotting time",$18.00,FL,CAREWORKS (CRW),19.20
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85610,"Blood test, clotting time",$18.00,FL,CAREWORKS WORK COMP (CRWW),20.16
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85610,"Blood test, clotting time",$18.00,FL,MULITPLAN (MUL),16.80
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85610,"Blood test, clotting time",$18.00,FL,PRIME HEALTH SERVICES (PRH),16.80
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85610,"Blood test, clotting time",$18.00,FL,PRIME HEALTH SERVICES WC (PRMW),13.68
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85610,"Blood test, clotting time",$18.00,FL,PRIVATE HEALTHCARE SYSTEM (PHST),16.80
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85610,"Blood test, clotting time",$18.00,FL,ZELIAS NETWORK SOLUTIONS (ZNS),19.20
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$25.50,FL,CAREWORKS (CRW),27.20
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$25.50,FL,CAREWORKS WORK COMP (CRWW),28.56
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$25.50,FL,MULITPLAN (MUL),23.80
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$25.50,FL,PRIME HEALTH SERVICES (PRH),23.80
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$25.50,FL,PRIME HEALTH SERVICES WC (PRMW),19.38
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$25.50,FL,PRIVATE HEALTHCARE SYSTEM (PHST),23.80
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$25.50,FL,ZELIAS NETWORK SOLUTIONS (ZNS),27.20
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85027,"Complete blood count, automated",$22.50,FL,CAREWORKS (CRW),24.00
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85027,"Complete blood count, automated",$22.50,FL,CAREWORKS WORK COMP (CRWW),25.20
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85027,"Complete blood count, automated",$22.50,FL,MULITPLAN (MUL),21.00
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85027,"Complete blood count, automated",$22.50,FL,PRIME HEALTH SERVICES (PRH),21.00
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85027,"Complete blood count, automated",$22.50,FL,PRIME HEALTH SERVICES WC (PRMW),17.10
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85027,"Complete blood count, automated",$22.50,FL,PRIVATE HEALTHCARE SYSTEM (PHST),21.00
Encompass Health Rehabilitation Hospital of Sarasota,Blood,HCPCS 85027,"Complete blood count, automated",$22.50,FL,ZELIAS NETWORK SOLUTIONS (ZNS),24.00
Encompass Health Rehabilitation Hospital of Sarasota,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$43.50,FL,CAREWORKS (CRW),46.40
Encompass Health Rehabilitation Hospital of Sarasota,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$43.50,FL,CAREWORKS WORK COMP (CRWW),48.72
Encompass Health Rehabilitation Hospital of Sarasota,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$43.50,FL,MULITPLAN (MUL),40.60
Encompass Health Rehabilitation Hospital of Sarasota,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$43.50,FL,PRIME HEALTH SERVICES (PRH),40.60
Encompass Health Rehabilitation Hospital of Sarasota,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$43.50,FL,PRIME HEALTH SERVICES WC (PRMW),33.06
Encompass Health Rehabilitation Hospital of Sarasota,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$43.50,FL,PRIVATE HEALTHCARE SYSTEM (PHST),40.60
Encompass Health Rehabilitation Hospital of Sarasota,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$43.50,FL,ZELIAS NETWORK SOLUTIONS (ZNS),46.40
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$27.00,FL,CAREWORKS (CRW),28.80
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$27.00,FL,CAREWORKS WORK COMP (CRWW),30.24
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$27.00,FL,MULITPLAN (MUL),25.20
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$27.00,FL,PRIME HEALTH SERVICES (PRH),25.20
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$27.00,FL,PRIME HEALTH SERVICES WC (PRMW),20.52
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$27.00,FL,PRIVATE HEALTHCARE SYSTEM (PHST),25.20
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$27.00,FL,ZELIAS NETWORK SOLUTIONS (ZNS),28.80
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$30.75,FL,CAREWORKS (CRW),32.80
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$30.75,FL,CAREWORKS WORK COMP (CRWW),34.44
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$30.75,FL,MULITPLAN (MUL),28.70
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$30.75,FL,PRIME HEALTH SERVICES (PRH),28.70
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$30.75,FL,PRIME HEALTH SERVICES WC (PRMW),23.37
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$30.75,FL,PRIVATE HEALTHCARE SYSTEM (PHST),28.70
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$30.75,FL,ZELIAS NETWORK SOLUTIONS (ZNS),32.80
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,FL,CAREWORKS (CRW),28.80
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,FL,CAREWORKS WORK COMP (CRWW),30.24
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,FL,MULITPLAN (MUL),25.20
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,FL,PRIME HEALTH SERVICES (PRH),25.20
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,FL,PRIME HEALTH SERVICES WC (PRMW),20.52
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,FL,PRIVATE HEALTHCARE SYSTEM (PHST),25.20
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,FL,ZELIAS NETWORK SOLUTIONS (ZNS),28.80
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$26.25,FL,CAREWORKS (CRW),28.00
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$26.25,FL,CAREWORKS WORK COMP (CRWW),29.40
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$26.25,FL,MULITPLAN (MUL),24.50
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$26.25,FL,PRIME HEALTH SERVICES (PRH),24.50
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$26.25,FL,PRIME HEALTH SERVICES WC (PRMW),19.95
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$26.25,FL,PRIVATE HEALTHCARE SYSTEM (PHST),24.50
Encompass Health Rehabilitation Hospital of Sarasota,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$26.25,FL,ZELIAS NETWORK SOLUTIONS (ZNS),28.00
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,FL,CAREWORKS (CRW),8.80
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,FL,CAREWORKS WORK COMP (CRWW),9.24
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,FL,MULITPLAN (MUL),7.70
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,FL,PRIME HEALTH SERVICES (PRH),7.70
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,FL,PRIME HEALTH SERVICES WC (PRMW),6.27
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,FL,PRIVATE HEALTHCARE SYSTEM (PHST),7.70
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,FL,ZELIAS NETWORK SOLUTIONS (ZNS),8.80
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81003,"Urinalysis, Automated Test",$6.00,FL,CAREWORKS (CRW),6.40
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81003,"Urinalysis, Automated Test",$6.00,FL,CAREWORKS WORK COMP (CRWW),6.72
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81003,"Urinalysis, Automated Test",$6.00,FL,MULITPLAN (MUL),5.60
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81003,"Urinalysis, Automated Test",$6.00,FL,PRIME HEALTH SERVICES (PRH),5.60
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81003,"Urinalysis, Automated Test",$6.00,FL,PRIME HEALTH SERVICES WC (PRMW),4.56
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81003,"Urinalysis, Automated Test",$6.00,FL,PRIVATE HEALTHCARE SYSTEM (PHST),5.60
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81003,"Urinalysis, Automated Test",$6.00,FL,ZELIAS NETWORK SOLUTIONS (ZNS),6.40
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81001,"Urinalysis with Examination, using Microscope",$8.25,FL,CAREWORKS (CRW),8.80
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81001,"Urinalysis with Examination, using Microscope",$8.25,FL,CAREWORKS WORK COMP (CRWW),9.24
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81001,"Urinalysis with Examination, using Microscope",$8.25,FL,MULITPLAN (MUL),7.70
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81001,"Urinalysis with Examination, using Microscope",$8.25,FL,PRIME HEALTH SERVICES (PRH),7.70
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81001,"Urinalysis with Examination, using Microscope",$8.25,FL,PRIME HEALTH SERVICES WC (PRMW),6.27
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81001,"Urinalysis with Examination, using Microscope",$8.25,FL,PRIVATE HEALTHCARE SYSTEM (PHST),7.70
Encompass Health Rehabilitation Hospital of Sarasota,Urinalysis,HCPCS 81001,"Urinalysis with Examination, using Microscope",$8.25,FL,ZELIAS NETWORK SOLUTIONS (ZNS),8.80
Encompass Health Rehabilitation Hospital of Sarasota,Cardiovascular,HCPCS 93000,"Electrocardiogram, routine, with interpretation and report",$124.50,FL,CAREWORKS (CRW),132.80
Encompass Health Rehabilitation Hospital of Sarasota,Cardiovascular,HCPCS 93000,"Electrocardiogram, routine, with interpretation and report",$124.50,FL,CAREWORKS WORK COMP (CRWW),139.44
Encompass Health Rehabilitation Hospital of Sarasota,Cardiovascular,HCPCS 93000,"Electrocardiogram, routine, with interpretation and report",$124.50,FL,MULITPLAN (MUL),116.20
Encompass Health Rehabilitation Hospital of Sarasota,Cardiovascular,HCPCS 93000,"Electrocardiogram, routine, with interpretation and report",$124.50,FL,PRIME HEALTH SERVICES (PRH),116.20
Encompass Health Rehabilitation Hospital of Sarasota,Cardiovascular,HCPCS 93000,"Electrocardiogram, routine, with interpretation and report",$124.50,FL,PRIME HEALTH SERVICES WC (PRMW),94.62
Encompass Health Rehabilitation Hospital of Sarasota,Cardiovascular,HCPCS 93000,"Electrocardiogram, routine, with interpretation and report",$124.50,FL,PRIVATE HEALTHCARE SYSTEM (PHST),116.20
Encompass Health Rehabilitation Hospital of Sarasota,Cardiovascular,HCPCS 93000,"Electrocardiogram, routine, with interpretation and report",$124.50,FL,ZELIAS NETWORK SOLUTIONS (ZNS),132.80
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 70450,"CT scan, head or brain, without contrast",$494.25,FL,CAREWORKS (CRW),527.20
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 70450,"CT scan, head or brain, without contrast",$494.25,FL,CAREWORKS WORK COMP (CRWW),553.56
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 70450,"CT scan, head or brain, without contrast",$494.25,FL,MULITPLAN (MUL),461.30
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 70450,"CT scan, head or brain, without contrast",$494.25,FL,PRIME HEALTH SERVICES (PRH),461.30
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 70450,"CT scan, head or brain, without contrast",$494.25,FL,PRIME HEALTH SERVICES WC (PRMW),375.63
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 70450,"CT scan, head or brain, without contrast",$494.25,FL,PRIVATE HEALTHCARE SYSTEM (PHST),461.30
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 70450,"CT scan, head or brain, without contrast",$494.25,FL,ZELIAS NETWORK SOLUTIONS (ZNS),527.20
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 74177,CT scan of abdomen & pelvis with contrast material,"$1,092.75",FL,CAREWORKS (CRW),1165.60
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 74177,CT scan of abdomen & pelvis with contrast material,"$1,092.75",FL,CAREWORKS WORK COMP (CRWW),1223.88
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 74177,CT scan of abdomen & pelvis with contrast material,"$1,092.75",FL,MULITPLAN (MUL),1019.90
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 74177,CT scan of abdomen & pelvis with contrast material,"$1,092.75",FL,PRIME HEALTH SERVICES (PRH),1019.90
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 74177,CT scan of abdomen & pelvis with contrast material,"$1,092.75",FL,PRIME HEALTH SERVICES WC (PRMW),830.49
Encompass Health Rehabilitation Hospital of Sarasota,CT Scan,HCPCS 74177,CT scan of abdomen & pelvis with contrast material,"$1,092.75",FL,PRIVATE HEALTHCARE SYSTEM (PHST),1019.90
