Hospital Name,Category,ServiceCode,ServiceName,ServicePrice,State,plan_name,price
Encompass Health Rehabilitation Hospital of Panama City,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$24.00,FL,CAREWORKS (CRW),25.60
Encompass Health Rehabilitation Hospital of Panama City,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$24.00,FL,CAREWORKS WORK COMP (CRWW),26.88
Encompass Health Rehabilitation Hospital of Panama City,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$24.00,FL,PRIVATE HEALTHCARE SYSTEM (PHST),22.40
Encompass Health Rehabilitation Hospital of Panama City,Blood,HCPCS 85025,"Complete blood cell count, with differential white blood cells, automated",$24.00,FL,ZELIAS NETWORK SOLUTIONS (ZNS),25.60
Encompass Health Rehabilitation Hospital of Panama City,Blood,HCPCS 85027,"Complete blood count, automated",$20.25,FL,CAREWORKS (CRW),21.60
Encompass Health Rehabilitation Hospital of Panama City,Blood,HCPCS 85027,"Complete blood count, automated",$20.25,FL,CAREWORKS WORK COMP (CRWW),22.68
Encompass Health Rehabilitation Hospital of Panama City,Blood,HCPCS 85027,"Complete blood count, automated",$20.25,FL,PRIVATE HEALTHCARE SYSTEM (PHST),18.90
Encompass Health Rehabilitation Hospital of Panama City,Blood,HCPCS 85027,"Complete blood count, automated",$20.25,FL,ZELIAS NETWORK SOLUTIONS (ZNS),21.60
Encompass Health Rehabilitation Hospital of Panama City,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$52.50,FL,CAREWORKS (CRW),56.00
Encompass Health Rehabilitation Hospital of Panama City,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$52.50,FL,CAREWORKS WORK COMP (CRWW),58.80
Encompass Health Rehabilitation Hospital of Panama City,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$52.50,FL,PRIVATE HEALTHCARE SYSTEM (PHST),49.00
Encompass Health Rehabilitation Hospital of Panama City,Chemistry,HCPCS 84443,"Blood test, thyroid stimulating hormone (TSH)",$52.50,FL,ZELIAS NETWORK SOLUTIONS (ZNS),56.00
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$26.25,FL,CAREWORKS (CRW),28.00
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$26.25,FL,CAREWORKS WORK COMP (CRWW),29.40
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$26.25,FL,PRIVATE HEALTHCARE SYSTEM (PHST),24.50
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80048,Basic metabolic panel,$26.25,FL,ZELIAS NETWORK SOLUTIONS (ZNS),28.00
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$33.00,FL,CAREWORKS (CRW),35.20
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$33.00,FL,CAREWORKS WORK COMP (CRWW),36.96
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$33.00,FL,PRIVATE HEALTHCARE SYSTEM (PHST),30.80
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80053,"Blood test, comprehensive group of blood chemicals",$33.00,FL,ZELIAS NETWORK SOLUTIONS (ZNS),35.20
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80061,"Blood test, lipids (cholesterol and triglycerides)",$42.00,FL,CAREWORKS (CRW),44.80
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80061,"Blood test, lipids (cholesterol and triglycerides)",$42.00,FL,CAREWORKS WORK COMP (CRWW),47.04
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80061,"Blood test, lipids (cholesterol and triglycerides)",$42.00,FL,PRIVATE HEALTHCARE SYSTEM (PHST),39.20
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80061,"Blood test, lipids (cholesterol and triglycerides)",$42.00,FL,ZELIAS NETWORK SOLUTIONS (ZNS),44.80
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,FL,CAREWORKS (CRW),28.80
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,FL,CAREWORKS WORK COMP (CRWW),30.24
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,FL,PRIVATE HEALTHCARE SYSTEM (PHST),25.20
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80069,Kidney Function Blood Test Panel,$27.00,FL,ZELIAS NETWORK SOLUTIONS (ZNS),28.80
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$25.50,FL,CAREWORKS (CRW),27.20
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$25.50,FL,CAREWORKS WORK COMP (CRWW),28.56
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$25.50,FL,PRIVATE HEALTHCARE SYSTEM (PHST),23.80
Encompass Health Rehabilitation Hospital of Panama City,Organ or Disease Oriented Panels,HCPCS 80076,Liver function blood test panel,$25.50,FL,ZELIAS NETWORK SOLUTIONS (ZNS),27.20
Encompass Health Rehabilitation Hospital of Panama City,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,FL,CAREWORKS (CRW),8.80
Encompass Health Rehabilitation Hospital of Panama City,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,FL,CAREWORKS WORK COMP (CRWW),9.24
Encompass Health Rehabilitation Hospital of Panama City,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,FL,PRIVATE HEALTHCARE SYSTEM (PHST),7.70
Encompass Health Rehabilitation Hospital of Panama City,Urinalysis,HCPCS 81002,"Urinalysis, Automated Test",$8.25,FL,ZELIAS NETWORK SOLUTIONS (ZNS),8.80
Encompass Health Rehabilitation Hospital of Panama City,Urinalysis,HCPCS 81003,"Urinalysis, Automated Test",$7.50,FL,CAREWORKS (CRW),8.00
Encompass Health Rehabilitation Hospital of Panama City,Urinalysis,HCPCS 81003,"Urinalysis, Automated Test",$7.50,FL,CAREWORKS WORK COMP (CRWW),8.40
